DATE-YMD,HSST= HadISST Temperature (C),
1972-06-15,       9.598,
1972-07-15,      12.400,
1972-08-15,      11.979,
1972-09-15,      10.529,
1972-10-15,       8.918,
1972-11-15,       7.712,
1972-12-15,       7.258,
1973-01-15,       6.939,
1973-02-15,       6.639,
1973-03-15,       6.334,
1973-04-15,       5.714,
1973-05-15,       7.148,
1973-06-15,       8.960,
1973-07-15,      11.651,
1973-08-15,      11.568,
1973-09-15,      10.450,
1973-10-15,       8.826,
1973-11-15,       7.301,
1973-12-15,       6.272,
1974-01-15,       6.524,
1974-02-15,       6.195,
1974-03-15,       6.161,
1974-04-15,       6.602,
1974-05-15,       7.761,
1974-06-15,      10.143,
1974-07-15,      11.968,
1974-08-15,      12.493,
1974-09-15,      11.366,
1974-10-15,       9.171,
1974-11-15,       7.847,
1974-12-15,       6.861,
1975-01-15,       6.594,
1975-02-15,       6.388,
1975-03-15,       6.203,
1975-04-15,       6.020,
1975-05-15,       7.075,
1975-06-15,       8.550,
1975-07-15,      10.261,
1975-08-15,      11.780,
1975-09-15,      10.418,
1975-10-15,       8.844,
1975-11-15,       7.801,
1975-12-15,       6.695,
1976-01-15,       6.119,
1976-02-15,       6.047,
1976-03-15,       5.760,
1976-04-15,       5.987,
1976-05-15,       7.171,
1976-06-15,       9.535,
1976-07-15,      11.854,
1976-08-15,      11.830,
1976-09-15,       9.842,
1976-10-15,       9.059,
1976-11-15,       7.884,
1976-12-15,       6.812,
1977-01-15,       6.019,
1977-02-15,       5.504,
1977-03-15,       5.553,
1977-04-15,       5.482,
1977-05-15,       6.725,
1977-06-15,       8.213,
1977-07-15,      10.266,
1977-08-15,      11.265,
1977-09-15,       9.603,
1977-10-15,       8.829,
1977-11-15,       7.620,
1977-12-15,       6.578,
1978-01-15,       6.187,
1978-02-15,       5.299,
1978-03-15,       5.103,
1978-04-15,       5.349,
1978-05-15,       6.531,
1978-06-15,       9.016,
1978-07-15,      10.721,
1978-08-15,      11.659,
1978-09-15,       9.831,
1978-10-15,       8.032,
1978-11-15,       7.110,
1978-12-15,       6.056,
1979-01-15,       5.618,
1979-02-15,       4.966,
1979-03-15,       5.083,
1979-04-15,       5.094,
1979-05-15,       6.173,
1979-06-15,       8.231,
1979-07-15,      10.507,
1979-08-15,      11.534,
1979-09-15,      10.009,
1979-10-15,       8.329,
1979-11-15,       7.250,
1979-12-15,       6.363,
1980-01-15,       5.873,
1980-02-15,       5.267,
1980-03-15,       5.331,
1980-04-15,       5.617,
1980-05-15,       6.992,
1980-06-15,       9.733,
1980-07-15,      11.804,
1980-08-15,      12.576,
1980-09-15,      11.219,
1980-10-15,       8.874,
1980-11-15,       7.138,
1980-12-15,       6.057,
1981-01-15,       5.662,
1981-02-15,       5.554,
1981-03-15,       4.936,
1981-04-15,       5.241,
1981-05-15,       6.758,
1981-06-15,       8.387,
1981-07-15,      10.490,
1981-08-15,      11.531,
1981-09-15,      10.481,
1981-10-15,       8.616,
1981-11-15,       7.308,
1981-12-15,       5.970,
1982-01-15,       5.146,
